customer_id,gender,senior_citizen,partner,dependents,tenure,phone_service,multiple_lines,internet_service,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,contract,paperless_billing,payment_method,monthly_charges,total_charges,num_support_tickets,late_payments,satisfaction_score,churn
CUST-05152,Female,0,Yes,No,61,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,49.2,3034.37,1,1,4.9,No
CUST-05153,Male,0,No,No,17,Yes,No,DSL,No,Yes,Yes,No,No,No,Month-to-month,No,Mailed check,76.88,1325.43,2,3,4.3,Yes
CUST-05154,Female,1,Yes,No,34,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,105.12,3544.5,4,3,4.3,No
CUST-05155,Female,0,Yes,No,31,Yes,Yes,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),60.76,1763.64,0,3,4.3,No
CUST-05156,Female,1,No,No,8,Yes,No,DSL,No,No,No,No,No,No,Two year,Yes,Electronic check,72.91,539.02,0,1,5.0,No
CUST-05157,Female,1,No,Yes,10,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,47.25,477.42,0,2,4.6,No
CUST-05158,Male,0,No,No,22,No,No phone service,DSL,No,No,Yes,No,Yes,No,Month-to-month,No,Credit card (automatic),47.68,1024.11,2,2,3.9,Yes
CUST-05159,Male,0,No,No,8,No,No phone service,Fiber optic,Yes,Yes,No,No,No,Yes,Two year,No,Credit card (automatic),104.57,841.98,4,1,4.3,No
CUST-05160,Female,0,No,No,37,No,No phone service,DSL,Yes,No,No,No,Yes,No,One year,Yes,Mailed check,61.84,2443.74,1,0,5.0,No
CUST-05161,Male,0,No,No,5,Yes,Yes,DSL,No,Yes,Yes,No,No,No,Month-to-month,No,Mailed check,76.3,407.61,2,2,4.5,Yes
CUST-05162,Male,0,No,Yes,1,Yes,No,Fiber optic,No,No,Yes,No,No,No,Two year,No,Credit card (automatic),85.04,81.47,4,1,5.0,No
CUST-05163,Male,0,No,No,46,Yes,No,Fiber optic,No,No,No,Yes,No,No,One year,No,Bank transfer (automatic),115.95,5696.69,5,0,4.8,No
CUST-05164,Female,0,No,No,19,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,37.05,650.56,0,1,5.0,No
CUST-05165,Male,0,Yes,No,28,Yes,No,DSL,No,Yes,Yes,Yes,Yes,No,One year,Yes,Mailed check,52.32,1510.74,2,1,4.2,No
CUST-05166,Male,0,Yes,No,25,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,No,Two year,No,Mailed check,120.0,2877.93,1,0,4.5,No
CUST-05167,Female,0,No,Yes,34,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,One year,Yes,Mailed check,88.63,2875.06,4,0,4.9,No
CUST-05168,Male,1,No,Yes,34,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,One year,No,Electronic check,99.71,3354.13,2,0,5.0,No
CUST-05169,Male,0,No,No,10,Yes,Yes,Fiber optic,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),98.57,935.82,5,0,4.6,No
CUST-05170,Male,0,No,No,1,No,No phone service,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),38.86,40.77,0,2,4.9,No
CUST-05171,Female,1,No,No,32,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),87.72,2677.06,6,1,3.5,Yes
CUST-05172,Male,0,Yes,No,41,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),106.94,4729.9,2,3,4.7,No
CUST-05173,Female,0,No,No,56,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,33.36,1935.19,2,3,4.5,No
CUST-05174,Male,0,No,No,15,Yes,No,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,52.98,802.36,0,2,4.5,Yes
CUST-05175,Male,0,Yes,No,7,No,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,No,Mailed check,63.47,421.45,3,4,5.0,No
CUST-05176,Male,1,No,No,44,Yes,No,Fiber optic,No,No,Yes,No,No,No,One year,No,Mailed check,87.21,4012.66,1,0,5.0,No
CUST-05177,Male,0,No,No,65,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Two year,Yes,Bank transfer (automatic),111.97,7382.87,1,0,4.7,No
CUST-05178,Male,0,No,No,18,Yes,No,DSL,No,No,Yes,Yes,No,Yes,Month-to-month,No,Electronic check,48.39,832.69,1,4,4.2,No
CUST-05179,Male,0,Yes,No,7,Yes,Yes,DSL,No,No,No,Yes,No,Yes,Month-to-month,No,Electronic check,62.73,412.46,3,2,4.2,Yes
CUST-05180,Male,0,Yes,No,29,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,Two year,Yes,Electronic check,66.8,2088.7,2,0,5.0,No
CUST-05181,Female,0,No,Yes,41,Yes,Yes,DSL,No,Yes,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),51.2,2125.13,4,2,3.5,No
CUST-05182,Female,0,No,No,45,Yes,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,No,Electronic check,50.71,2317.46,3,0,4.6,No
CUST-05183,Female,0,No,No,9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,21.46,187.44,1,2,3.8,No
CUST-05184,Female,0,Yes,No,48,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),43.35,2001.5,4,1,4.1,No
CUST-05185,Female,0,No,Yes,25,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,No,Two year,No,Bank transfer (automatic),76.99,1876.85,5,1,3.8,No
CUST-05186,Female,1,Yes,No,3,Yes,No,DSL,Yes,No,No,Yes,Yes,Yes,Month-to-month,No,Mailed check,54.83,155.67,1,1,5.0,No
CUST-05187,Female,0,Yes,Yes,67,Yes,No,DSL,No,No,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,57.24,3957.63,1,3,4.3,No
CUST-05188,Male,0,Yes,No,39,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,37.3,1524.3,2,0,5.0,No
CUST-05189,Female,0,No,No,22,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),35.69,787.49,2,0,4.5,No
CUST-05190,Male,0,No,No,59,Yes,Yes,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,67.74,4301.79,1,5,3.7,No
CUST-05191,Female,0,Yes,No,58,Yes,No,DSL,No,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,48.96,2869.58,1,4,3.1,Yes
CUST-05192,Female,1,No,No,15,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,69.85,1011.62,1,5,4.8,No
CUST-05193,Male,0,No,No,70,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,84.74,5778.63,6,2,3.6,No
CUST-05194,Male,1,No,No,39,Yes,Yes,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),82.48,3217.59,3,2,4.9,Yes
CUST-05195,Male,1,No,No,19,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,113.23,2262.83,4,0,4.5,Yes
CUST-05196,Male,0,No,No,33,Yes,No,DSL,No,Yes,No,No,No,No,One year,Yes,Mailed check,85.75,3051.63,2,1,4.8,No
CUST-05197,Female,0,Yes,No,14,Yes,Yes,DSL,No,Yes,Yes,Yes,No,No,Two year,Yes,Bank transfer (automatic),51.59,669.5,1,1,5.0,No
CUST-05198,Female,0,Yes,Yes,62,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,No,Two year,Yes,Electronic check,107.08,6638.68,2,2,3.5,No
CUST-05199,Female,0,No,No,20,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,86.53,1617.19,2,1,4.2,No
CUST-05200,Female,0,No,No,32,Yes,No,DSL,No,No,No,No,Yes,No,Two year,Yes,Mailed check,47.38,1443.57,1,1,5.0,Yes
CUST-05201,Male,0,No,Yes,5,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),109.0,554.36,3,3,3.6,No
CUST-05202,Male,1,No,Yes,68,No,No phone service,DSL,Yes,No,No,No,No,No,Two year,Yes,Credit card (automatic),45.07,2852.46,2,1,4.1,No
CUST-05203,Female,0,No,No,22,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No,One year,Yes,Electronic check,70.12,1570.4,2,1,4.2,No
CUST-05204,Female,0,No,No,47,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,58.47,2887.24,0,0,5.0,No
CUST-05205,Female,0,No,No,26,Yes,Yes,DSL,No,Yes,No,No,No,No,Two year,Yes,Bank transfer (automatic),46.89,1129.72,2,1,4.0,No
CUST-05206,Male,0,Yes,No,41,Yes,Yes,DSL,Yes,Yes,No,No,No,No,Month-to-month,No,Credit card (automatic),55.11,2191.66,0,3,4.4,No
CUST-05207,Female,0,No,No,41,No,No phone service,Fiber optic,No,Yes,No,No,No,Yes,One year,Yes,Credit card (automatic),102.49,4106.43,2,0,4.7,No
CUST-05208,Female,0,No,No,22,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),23.31,,3,0,4.1,No
CUST-05209,Male,0,Yes,Yes,32,Yes,No,DSL,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),63.01,2076.37,1,1,4.9,No
CUST-05210,Male,1,Yes,No,43,Yes,Yes,DSL,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,54.45,2378.95,2,1,3.9,No
CUST-05211,Male,0,No,No,16,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Credit card (automatic),115.14,1815.79,1,1,4.8,Yes
CUST-05212,Male,1,No,No,10,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,63.19,607.62,3,5,2.8,Yes
CUST-05213,Male,0,Yes,Yes,13,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,28.31,361.05,1,0,4.1,No
CUST-05214,Female,0,Yes,No,30,Yes,Yes,DSL,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),51.57,1608.36,4,1,4.5,Yes
CUST-05215,Female,0,Yes,No,16,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,Yes,One year,No,Bank transfer (automatic),84.99,1435.8,1,1,4.8,No
CUST-05216,Male,0,Yes,No,21,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,73.48,1488.17,6,1,4.2,No
CUST-05217,Female,1,No,No,50,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),25.1,1341.24,1,0,3.9,No
CUST-05218,Female,0,No,No,49,Yes,Yes,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,No,Electronic check,36.23,1673.49,0,2,4.6,No
CUST-05219,Male,0,No,No,68,Yes,Yes,DSL,No,Yes,No,No,Yes,No,Month-to-month,No,Credit card (automatic),73.43,4701.98,0,3,4.5,No
CUST-05220,Male,0,Yes,No,56,Yes,Yes,DSL,No,Yes,Yes,No,No,No,Two year,Yes,Mailed check,81.53,4699.55,0,0,4.7,No
CUST-05221,Male,0,Yes,Yes,31,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,108.05,3277.0,6,0,3.7,Yes
CUST-05222,Female,0,Yes,No,67,No,No phone service,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,100.95,6521.72,2,4,4.4,No
CUST-05223,Female,0,No,No,67,Yes,No,Fiber optic,No,Yes,No,No,No,No,Two year,No,Credit card (automatic),111.09,7436.08,4,2,4.2,No
CUST-05224,Female,1,No,No,16,Yes,Yes,DSL,Yes,No,No,No,Yes,Yes,Two year,No,Bank transfer (automatic),73.45,1242.24,0,0,5.0,No
CUST-05225,Female,0,Yes,No,13,Yes,Yes,DSL,No,No,No,Yes,No,Yes,One year,Yes,Mailed check,56.14,762.94,1,1,4.2,No
CUST-05226,Male,0,No,No,64,No,No phone service,Fiber optic,No,No,No,No,No,Yes,Two year,Yes,Bank transfer (automatic),107.27,7158.86,2,1,4.2,No
CUST-05227,Male,0,Yes,No,65,Yes,Yes,DSL,No,Yes,No,No,Yes,Yes,Two year,Yes,Credit card (automatic),57.82,3830.56,3,0,4.3,No
CUST-05228,Female,0,Yes,No,61,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,30.21,1825.56,0,1,5.0,No
CUST-05229,Male,1,No,Yes,34,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),46.71,1540.03,0,3,3.4,No
CUST-05230,Male,0,Yes,No,63,Yes,No,DSL,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,57.31,3651.99,1,3,3.8,No
CUST-05231,Male,0,No,Yes,56,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),109.56,6429.9,4,2,3.0,No
CUST-05232,Male,0,Yes,No,54,Yes,No,DSL,No,No,Yes,No,No,Yes,Two year,Yes,Bank transfer (automatic),49.83,,0,0,5.0,No
CUST-05233,Male,1,No,No,44,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),48.16,1963.87,1,1,4.6,No
CUST-05234,Male,0,Yes,No,20,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Credit card (automatic),114.89,2362.68,2,0,5.0,No
CUST-05235,Male,1,Yes,Yes,54,Yes,Yes,DSL,No,No,Yes,Yes,No,No,Month-to-month,Yes,Credit card (automatic),57.82,3099.98,0,1,4.7,No
CUST-05236,Female,0,Yes,No,64,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,Two year,No,Bank transfer (automatic),65.4,4286.83,4,0,4.2,No
CUST-05237,Female,1,No,No,64,Yes,Yes,DSL,No,Yes,No,No,No,No,One year,Yes,Bank transfer (automatic),48.82,3341.63,1,0,5.0,No
CUST-05238,Female,0,No,No,44,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,60.27,2775.78,2,4,4.3,Yes
CUST-05239,Female,0,No,No,3,Yes,No,DSL,No,Yes,No,No,No,No,One year,Yes,Mailed check,55.36,157.8,3,0,4.2,No
CUST-05240,Female,0,Yes,No,54,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,One year,Yes,Bank transfer (automatic),101.11,5318.19,4,0,5.0,No
CUST-05241,Male,0,Yes,No,19,Yes,No,DSL,Yes,Yes,No,No,Yes,Yes,Month-to-month,No,Electronic check,40.35,827.26,1,2,5.0,No
CUST-05242,Female,1,Yes,Yes,15,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,33.9,472.61,0,1,4.9,No
CUST-05243,Female,1,No,Yes,6,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,86.45,479.96,2,1,3.8,Yes
CUST-05244,Female,0,Yes,No,12,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),45.5,507.58,2,0,3.9,No
CUST-05245,Male,1,Yes,No,36,Yes,No,DSL,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,67.61,2539.21,0,1,4.4,No
CUST-05246,Male,0,No,Yes,20,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,30.93,627.49,1,0,4.9,No
CUST-05247,Female,0,No,Yes,28,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,Two year,Yes,Credit card (automatic),83.4,2222.46,3,1,4.6,No
CUST-05248,Female,0,Yes,No,37,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,One year,No,Mailed check,104.29,3987.52,4,0,4.4,No
CUST-05249,Female,0,Yes,Yes,38,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,46.21,1832.48,3,1,4.9,No
CUST-05250,Female,0,Yes,No,30,Yes,No,Fiber optic,No,No,No,Yes,No,No,One year,No,Electronic check,88.81,2760.18,0,1,4.5,No
CUST-05251,Male,0,No,No,33,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,One year,No,Bank transfer (automatic),115.01,3672.14,3,0,3.6,No
CUST-05252,Male,0,Yes,No,64,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),46.7,2874.32,1,0,5.0,No
CUST-05253,Female,0,No,No,21,Yes,No,DSL,No,Yes,No,No,Yes,Yes,Two year,Yes,Electronic check,86.23,1731.07,0,0,5.0,No
CUST-05254,Female,0,Yes,Yes,1,Yes,Yes,DSL,Yes,No,No,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),75.54,74.13,1,2,4.0,No
CUST-05255,Male,0,No,Yes,58,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),26.9,1455.05,0,3,5.0,No
CUST-05256,Male,0,No,Yes,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,34.74,210.97,2,1,4.5,No
CUST-05257,Male,0,Yes,No,56,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,89.56,4808.25,4,2,4.3,Yes
CUST-05258,Male,0,Yes,No,24,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),19.81,478.62,1,0,4.9,No
CUST-05259,Female,0,Yes,Yes,61,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,30.31,1707.96,3,0,4.2,No
CUST-05260,Male,0,No,No,13,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,87.01,1089.24,2,2,5.0,Yes
CUST-05261,Female,0,No,No,12,Yes,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),53.87,597.15,1,0,5.0,Yes
CUST-05262,Male,0,No,Yes,30,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,No,Credit card (automatic),74.39,2161.6,4,1,4.8,Yes
CUST-05263,Female,0,Yes,Yes,31,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,74.27,2245.15,5,3,3.1,Yes
CUST-05264,Male,1,Yes,No,52,Yes,No,DSL,Yes,No,Yes,No,Yes,No,Month-to-month,No,Mailed check,51.72,2667.04,2,4,3.7,No
CUST-05265,Female,0,No,No,47,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),38.07,1698.07,0,1,4.9,No
CUST-05266,Female,1,No,No,72,Yes,No,Fiber optic,No,No,No,No,No,No,One year,No,Bank transfer (automatic),95.39,7267.24,3,0,4.6,No
CUST-05267,Female,1,No,Yes,49,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,44.12,2258.92,0,0,5.0,No
CUST-05268,Female,0,No,No,15,No,No phone service,Fiber optic,No,Yes,No,Yes,No,Yes,One year,No,Electronic check,116.04,1832.8,6,0,3.9,No
CUST-05269,Female,0,No,Yes,7,Yes,No,DSL,No,No,Yes,No,No,Yes,One year,No,Bank transfer (automatic),55.56,391.83,3,1,5.0,No
CUST-05270,Female,0,No,No,20,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,One year,Yes,Credit card (automatic),93.36,1905.28,2,0,4.2,No
CUST-05271,Male,0,No,No,71,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),74.22,5089.33,1,1,5.0,No
CUST-05272,Male,0,No,No,56,No,No phone service,Fiber optic,Yes,No,No,No,Yes,No,One year,No,Credit card (automatic),72.21,3938.44,6,0,4.5,Yes
CUST-05273,Male,1,No,Yes,54,Yes,No,DSL,No,Yes,Yes,No,No,No,Month-to-month,No,Credit card (automatic),68.57,3876.43,1,2,4.0,No
CUST-05274,Male,0,No,Yes,20,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,30.75,620.74,2,1,4.2,No
CUST-05275,Female,0,Yes,No,34,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,48.17,1704.26,2,2,4.6,No
CUST-05276,Male,0,No,Yes,51,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,107.6,5423.09,10,2,3.1,Yes
CUST-05277,Male,0,No,No,69,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),108.26,8048.35,1,0,5.0,No
CUST-05278,Female,0,Yes,Yes,43,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,23.94,1013.9,4,3,4.2,No
CUST-05279,Male,1,No,Yes,2,Yes,Yes,DSL,No,No,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),62.18,130.97,2,1,4.2,No
CUST-05280,Male,0,Yes,No,62,Yes,No,DSL,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,78.17,4590.41,0,2,4.4,No
CUST-05281,Female,0,Yes,Yes,68,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,28.09,1793.05,0,3,4.4,No
CUST-05282,Female,0,Yes,No,3,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,35.11,110.23,1,1,5.0,No
CUST-05283,Female,0,No,No,29,Yes,No,DSL,No,No,Yes,No,No,No,One year,Yes,Electronic check,55.26,,3,2,4.3,Yes
CUST-05284,Female,0,No,Yes,71,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,40.59,2690.4,3,1,3.9,Yes
CUST-05285,Female,0,No,No,69,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,21.35,,2,0,4.4,No
CUST-05286,Female,0,Yes,No,70,Yes,Yes,DSL,No,No,No,No,Yes,Yes,One year,No,Electronic check,44.05,3076.54,1,0,4.8,No
CUST-05287,Male,0,No,No,71,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),117.52,8682.87,3,1,4.8,No
CUST-05288,Female,1,Yes,No,2,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,52.68,97.12,3,2,4.0,No
CUST-05289,Male,0,Yes,No,11,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,22.63,244.35,1,0,5.0,No
CUST-05290,Male,0,Yes,No,36,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,57.51,1993.51,4,3,3.1,No
CUST-05291,Female,0,No,No,44,Yes,No,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,No,Credit card (automatic),79.05,3475.37,2,0,4.9,No
CUST-05292,Female,1,Yes,No,29,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),27.39,855.8,1,1,4.5,No
CUST-05293,Male,0,No,No,20,Yes,No,DSL,Yes,No,Yes,Yes,No,Yes,Two year,No,Electronic check,55.82,1092.21,1,2,4.0,No
CUST-05294,Female,0,No,Yes,19,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,89.94,1725.14,1,1,4.3,Yes
CUST-05295,Female,0,Yes,Yes,44,No,No phone service,DSL,No,No,Yes,No,No,Yes,Month-to-month,No,Bank transfer (automatic),56.55,2638.16,2,1,5.0,No
CUST-05296,Female,0,No,Yes,71,Yes,Yes,DSL,No,Yes,Yes,No,No,Yes,One year,No,Credit card (automatic),50.51,3711.87,2,1,5.0,No
CUST-05297,Male,0,Yes,Yes,60,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,26.83,1679.56,1,0,5.0,No
CUST-05298,Female,0,Yes,No,13,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),43.36,536.55,1,3,4.0,No
